,,,
Date,Currency,Buy,Sell
04/06/2020,US Dollar,16.1489,16.2489
03/06/2020,US Dollar,16.0286,16.1286
02/06/2020,US Dollar,15.9278,16.0278
01/06/2020,US Dollar,15.8781,15.9781
31/05/2020,US Dollar,15.8383,15.9383
21/05/2020,US Dollar,15.8083,15.9083
20/05/2020,US Dollar,15.7683,15.8683
19/05/2020,US Dollar,15.7383,15.8383
18/05/2020,US Dollar,15.7375,15.8375
17/05/2020,US Dollar,15.7003,15.8003
14/05/2020,US Dollar,15.6986,15.7986
13/05/2020,US Dollar,15.6986,15.7986
12/05/2020,US Dollar,15.6986,15.7986
11/05/2020,US Dollar,15.6986,15.7986
10/05/2020,US Dollar,15.6986,15.7986
07/05/2020,US Dollar,15.6986,15.7986
06/05/2020,US Dollar,15.6986,15.7986
05/05/2020,US Dollar,15.6986,15.7986
04/05/2020,US Dollar,15.6986,15.7986
03/05/2020,US Dollar,15.6986,15.7986
30/04/2020,US Dollar,15.6986,15.7986
29/04/2020,US Dollar,15.6986,15.7986
28/04/2020,US Dollar,15.6986,15.7986
27/04/2020,US Dollar,15.6986,15.7986
26/04/2020,US Dollar,15.6986,15.7986
23/04/2020,US Dollar,15.6986,15.7986
22/04/2020,US Dollar,15.6986,15.7986
21/04/2020,US Dollar,15.6986,15.7986
16/04/2020,US Dollar,15.6986,15.7986
15/04/2020,US Dollar,15.6986,15.7986
14/04/2020,US Dollar,15.6986,15.7986
13/04/2020,US Dollar,15.6986,15.7986
12/04/2020,US Dollar,15.6986,15.7986
09/04/2020,US Dollar,15.6986,15.7986
08/04/2020,US Dollar,15.6986,15.7986
07/04/2020,US Dollar,15.6986,15.7986
06/04/2020,US Dollar,15.6986,15.7986
05/04/2020,US Dollar,15.6986,15.7986
02/04/2020,US Dollar,15.6986,15.7986
01/04/2020,US Dollar,15.6986,15.7986
31/03/2020,US Dollar,15.6989,15.7989
30/03/2020,US Dollar,15.6989,15.7989
29/03/2020,US Dollar,15.6989,15.7989
26/03/2020,US Dollar,15.6989,15.7989
25/03/2020,US Dollar,15.6989,15.7989
24/03/2020,US Dollar,15.6989,15.7989
23/03/2020,US Dollar,15.6989,15.7989
22/03/2020,US Dollar,15.6989,15.7989
19/03/2020,US Dollar,15.6989,15.7989
18/03/2020,US Dollar,15.6989,15.7989
17/03/2020,US Dollar,15.6989,15.7989
16/03/2020,US Dollar,15.6989,15.7989
15/03/2020,US Dollar,15.6983,15.7983
11/03/2020,US Dollar,15.6683,15.7683
10/03/2020,US Dollar,15.6683,15.7683
09/03/2020,US Dollar,15.6569,15.7569
08/03/2020,US Dollar,15.5944,15.6944
05/03/2020,US Dollar,15.5836,15.6836
04/03/2020,US Dollar,15.5958,15.6958
03/03/2020,US Dollar,15.5961,15.6961
02/03/2020,US Dollar,15.5956,15.6956
01/03/2020,US Dollar,15.5853,15.6853
27/02/2020,US Dollar,15.5625,15.6625
26/02/2020,US Dollar,15.5444,15.6444
25/02/2020,US Dollar,15.5233,15.6233
24/02/2020,US Dollar,15.5064,15.6064
23/02/2020,US Dollar,15.4964,15.5964
20/02/2020,US Dollar,15.5164,15.6164
19/02/2020,US Dollar,15.5589,15.6589
18/02/2020,US Dollar,15.5753,15.6753
17/02/2020,US Dollar,15.5975,15.6975
16/02/2020,US Dollar,15.6053,15.7053
13/02/2020,US Dollar,15.6444,15.7444
12/02/2020,US Dollar,15.6692,15.7692
11/02/2020,US Dollar,15.6689,15.7689
10/02/2020,US Dollar,15.6783,15.7783
09/02/2020,US Dollar,15.7019,15.8019
06/02/2020,US Dollar,15.7206,15.8206
05/02/2020,US Dollar,15.7417,15.8417
04/02/2020,US Dollar,15.7539,15.8539
03/02/2020,US Dollar,15.7531,15.8531
02/02/2020,US Dollar,15.7511,15.8511
30/01/2020,US Dollar,15.7494,15.8494
29/01/2020,US Dollar,15.7475,15.8475
28/01/2020,US Dollar,15.7467,15.8467
27/01/2020,US Dollar,15.7378,15.8378
26/01/2020,US Dollar,15.7364,15.8364
23/01/2020,US Dollar,15.7494,15.8494
22/01/2020,US Dollar,15.7500,15.8500
21/01/2020,US Dollar,15.7419,15.8419
20/01/2020,US Dollar,15.7417,15.8417
19/01/2020,US Dollar,15.7706,15.8706
16/01/2020,US Dollar,15.7794,15.8794
15/01/2020,US Dollar,15.8114,15.9114
14/01/2020,US Dollar,15.8353,15.9353
13/01/2020,US Dollar,15.8672,15.9672
12/01/2020,US Dollar,15.8964,15.9964
09/01/2020,US Dollar,15.9381,16.0381
08/01/2020,US Dollar,16.0009,16.1008
06/01/2020,US Dollar,15.9973,16.0972
05/01/2020,US Dollar,15.9908,16.0908
02/01/2020,US Dollar,15.9917,16.0917
31/12/2019,US Dollar,15.9931,16.0931
30/12/2019,US Dollar,15.9939,16.0939
29/12/2019,US Dollar,15.9945,16.0944
26/12/2019,US Dollar,15.9953,16.0953
25/12/2019,US Dollar,15.9956,16.0956
24/12/2019,US Dollar,15.9933,16.0933
23/12/2019,US Dollar,15.9881,16.0881
22/12/2019,US Dollar,15.9864,16.0864
19/12/2019,US Dollar,15.9850,16.0850
18/12/2019,US Dollar,15.9908,16.0908
17/12/2019,US Dollar,15.9819,16.0819
16/12/2019,US Dollar,15.9911,16.0911
15/12/2019,US Dollar,16.0508,16.1508
12/12/2019,US Dollar,16.0856,16.1856
11/12/2019,US Dollar,16.0856,16.1856
10/12/2019,US Dollar,16.0853,16.1853
09/12/2019,US Dollar,16.0839,16.1839
08/12/2019,US Dollar,16.0747,16.1747
05/12/2019,US Dollar,16.0747,16.1747
04/12/2019,US Dollar,16.0653,16.1653
03/12/2019,US Dollar,16.0653,16.1653
02/12/2019,US Dollar,16.0650,16.1650
01/12/2019,US Dollar,16.0650,16.1650
28/11/2019,US Dollar,16.0650,16.1650
27/11/2019,US Dollar,16.0650,16.1650
26/11/2019,US Dollar,16.0639,16.1639
25/11/2019,US Dollar,16.0578,16.1578
24/11/2019,US Dollar,16.0567,16.1567
21/11/2019,US Dollar,16.0558,16.1558
20/11/2019,US Dollar,16.0533,16.1533
19/11/2019,US Dollar,16.0528,16.1528
18/11/2019,US Dollar,16.0733,16.1733
17/11/2019,US Dollar,16.0706,16.1706
14/11/2019,US Dollar,16.0728,16.1728
13/11/2019,US Dollar,16.0883,16.1883
12/11/2019,US Dollar,16.0953,16.1953
11/11/2019,US Dollar,16.0942,16.1942
07/11/2019,US Dollar,16.0917,16.1917
06/11/2019,US Dollar,16.0864,16.1847
05/11/2019,US Dollar,16.0856,16.1856
04/11/2019,US Dollar,16.0847,16.1847
03/11/2019,US Dollar,16.0822,16.1822
31/10/2019,US Dollar,16.0908,16.1908
30/10/2019,US Dollar,16.0900,16.1900
29/10/2019,US Dollar,16.0864,16.1864
28/10/2019,US Dollar,16.0850,16.1850
27/10/2019,US Dollar,16.0886,16.1886
24/10/2019,US Dollar,16.0917,16.1917
23/10/2019,US Dollar,16.1358,16.2358
22/10/2019,US Dollar,16.1511,16.2511
21/10/2019,US Dollar,16.1628,16.2628
20/10/2019,US Dollar,16.1772,16.2772
17/10/2019,US Dollar,16.1772,16.2772
16/10/2019,US Dollar,16.1750,16.2750
15/10/2019,US Dollar,16.1828,16.2828
14/10/2019,US Dollar,16.2058,16.3058
13/10/2019,US Dollar,16.2136,16.3136
10/10/2019,US Dollar,16.2314,16.3314
09/10/2019,US Dollar,16.2506,16.3506
08/10/2019,US Dollar,16.2517,16.3517
07/10/2019,US Dollar,16.2503,16.3503
03/10/2019,US Dollar,16.2494,16.3494
02/10/2019,US Dollar,16.2442,16.3442
01/10/2019,US Dollar,16.2228,16.3228
30/09/2019,US Dollar,16.2200,16.3200
29/09/2019,US Dollar,16.2186,16.3186
26/09/2019,US Dollar,16.2669,16.3669
25/09/2019,US Dollar,16.2647,16.3647
24/09/2019,US Dollar,16.2531,16.3529
23/09/2019,US Dollar,16.2489,16.3489
22/09/2019,US Dollar,16.2369,16.3369
19/09/2019,US Dollar,16.2461,16.3461
18/09/2019,US Dollar,16.2811,16.3811
17/09/2019,US Dollar,16.3039,16.4039
16/09/2019,US Dollar,16.3114,16.4114
15/09/2019,US Dollar,16.3369,16.4369
12/09/2019,US Dollar,16.3706,16.4706
11/09/2019,US Dollar,16.3953,16.4958
10/09/2019,US Dollar,16.4050,16.5050
09/09/2019,US Dollar,16.4242,16.5242
08/09/2019,US Dollar,16.4297,16.5297
05/09/2019,US Dollar,16.4428,16.5428
04/09/2019,US Dollar,16.4839,16.5839
03/09/2019,US Dollar,16.5097,16.6094
02/09/2019,US Dollar,16.5067,16.6067
01/09/2019,US Dollar,16.5058,16.6058
29/08/2019,US Dollar,16.5044,16.6044
28/08/2019,US Dollar,16.5042,16.6042
27/08/2019,US Dollar,16.5031,16.6031
26/08/2019,US Dollar,16.4969,16.5969
25/08/2019,US Dollar,16.5256,16.6256
22/08/2019,US Dollar,16.5447,16.6447
21/08/2019,US Dollar,16.5447,16.6447
20/08/2019,US Dollar,16.5425,16.6425
19/08/2019,US Dollar,16.5419,16.6419
18/08/2019,US Dollar,16.5392,16.6392
15/08/2019,US Dollar,16.5381,16.6381
14/08/2019,US Dollar,16.5331,16.6331
08/08/2019,US Dollar,16.5092,16.6092
07/08/2019,US Dollar,16.5042,16.6042
06/08/2019,US Dollar,16.5061,16.6061
05/08/2019,US Dollar,16.4953,16.5953
04/08/2019,US Dollar,16.4975,16.5975
01/08/2019,US Dollar,16.5156,16.6156
31/07/2019,US Dollar,16.5178,16.6175
30/07/2019,US Dollar,16.5197,16.6197
29/07/2019,US Dollar,16.5389,16.6389
28/07/2019,US Dollar,16.5397,16.6397
25/07/2019,US Dollar,16.5428,16.6428
24/07/2019,US Dollar,16.5528,16.6528
22/07/2019,US Dollar,16.5653,16.6653
21/07/2019,US Dollar,16.5639,16.6639
18/07/2019,US Dollar,16.5617,16.6617
17/07/2019,US Dollar,16.5589,16.6583
16/07/2019,US Dollar,16.5558,16.6558
15/07/2019,US Dollar,16.5547,16.6547
14/07/2019,US Dollar,16.5569,16.6569
11/07/2019,US Dollar,16.5636,16.6636
10/07/2019,US Dollar,16.5628,16.6628
09/07/2019,US Dollar,16.5611,16.6611
08/07/2019,US Dollar,16.5606,16.6606
07/07/2019,US Dollar,16.5653,16.6653
04/07/2019,US Dollar,16.5647,16.6647
03/07/2019,US Dollar,16.5694,16.6694
02/07/2019,US Dollar,16.5858,16.6858
27/06/2019,US Dollar,16.6528,16.7528
26/06/2019,US Dollar,16.6531,16.7531
25/06/2019,US Dollar,16.6494,16.7494
24/06/2019,US Dollar,16.6486,16.7486
23/06/2019,US Dollar,16.6461,16.7461
20/06/2019,US Dollar,16.6475,16.7475
19/06/2019,US Dollar,16.6939,16.7939
18/06/2019,US Dollar,16.7147,16.8147
17/06/2019,US Dollar,16.7028,16.8022
16/06/2019,US Dollar,16.6978,16.7975
13/06/2019,US Dollar,16.6967,16.7967
12/06/2019,US Dollar,16.6922,16.7922
11/06/2019,US Dollar,16.6931,16.7931
10/06/2019,US Dollar,16.6917,16.7917
09/06/2019,US Dollar,16.7117,16.8117
03/06/2019,US Dollar,16.7114,16.8114
02/06/2019,US Dollar,16.7242,16.8242
30/05/2019,US Dollar,16.7333,16.8333
29/05/2019,US Dollar,16.7786,16.8786
28/05/2019,US Dollar,16.7794,16.8794
27/05/2019,US Dollar,16.7872,16.8872
26/05/2019,US Dollar,16.8125,16.9125
23/05/2019,US Dollar,16.8331,16.9317
22/05/2019,US Dollar,16.9500,17.0500
21/05/2019,US Dollar,16.9742,17.0742
20/05/2019,US Dollar,16.9783,17.0783
19/05/2019,US Dollar,16.9933,17.0933
16/05/2019,US Dollar,16.9983,17.0983
15/05/2019,US Dollar,17.0269,17.1269
14/05/2019,US Dollar,17.0306,17.1306
13/05/2019,US Dollar,17.0311,17.1311
12/05/2019,US Dollar,17.0778,17.1778
09/05/2019,US Dollar,17.0800,17.1806
08/05/2019,US Dollar,17.1075,17.2075
07/05/2019,US Dollar,17.1067,17.2067
06/05/2019,US Dollar,17.1061,17.2031
05/05/2019,US Dollar,17.1047,17.2047
02/05/2019,US Dollar,17.1239,17.2239
30/04/2019,US Dollar,17.1244,17.2244
24/04/2019,US Dollar,17.1242,17.2242
23/04/2019,US Dollar,17.1175,17.2175
22/04/2019,US Dollar,17.1175,17.2175
21/04/2019,US Dollar,17.1242,17.2242
18/04/2019,US Dollar,17.1442,17.2442
17/04/2019,US Dollar,17.2114,17.3114
16/04/2019,US Dollar,17.2681,17.3681
15/04/2019,US Dollar,17.2660,17.3660
14/04/2019,US Dollar,17.2619,17.3619
11/04/2019,US Dollar,17.2764,17.3764
10/04/2019,US Dollar,17.2764,17.3764
09/04/2019,US Dollar,17.2750,17.3750
08/04/2019,US Dollar,17.2744,17.3744
07/04/2019,US Dollar,17.2742,17.3742
04/04/2019,US Dollar,17.2750,17.3750
03/04/2019,US Dollar,17.2756,17.3756
02/04/2019,US Dollar,17.2750,17.3750
01/04/2019,US Dollar,17.2739,17.3731
31/03/2019,US Dollar,17.2733,17.3733
28/03/2019,US Dollar,17.2728,17.3728
27/03/2019,US Dollar,17.2669,17.3669
26/03/2019,US Dollar,17.2467,17.3467
25/03/2019,US Dollar,17.2436,17.3408
24/03/2019,US Dollar,17.2347,17.3347
21/03/2019,US Dollar,17.2431,17.3431
20/03/2019,US Dollar,17.2450,17.3450
19/03/2019,US Dollar,17.2489,17.3489
18/03/2019,US Dollar,17.2825,17.3825
17/03/2019,US Dollar,17.3386,17.4386
14/03/2019,US Dollar,17.3486,17.4486
13/03/2019,US Dollar,17.3733,17.4733
12/03/2019,US Dollar,17.3886,17.4886
11/03/2019,US Dollar,17.3864,17.4864
10/03/2019,US Dollar,17.3886,17.4886
07/03/2019,US Dollar,17.3983,17.4983
06/03/2019,US Dollar,17.4392,17.5392
05/03/2019,US Dollar,17.4433,17.5433
04/03/2019,US Dollar,17.4717,17.5717
03/03/2019,US Dollar,17.4775,17.5775
28/02/2019,US Dollar,17.4794,17.5794
27/02/2019,US Dollar,17.4786,17.5786
26/02/2019,US Dollar,17.4778,17.5778
25/02/2019,US Dollar,17.4764,17.5736
24/02/2019,US Dollar,17.4853,17.5853
21/02/2019,US Dollar,17.4908,17.5908
20/02/2019,US Dollar,17.5156,17.6153
19/02/2019,US Dollar,17.5147,17.6131
18/02/2019,US Dollar,17.5100,17.6100
17/02/2019,US Dollar,17.5025,17.6025
14/02/2019,US Dollar,17.5014,17.6014
13/02/2019,US Dollar,17.5601,17.6601
12/02/2019,US Dollar,17.5603,17.6600
11/02/2019,US Dollar,17.5614,17.6608
10/02/2019,US Dollar,17.5592,17.6592
07/02/2019,US Dollar,17.5564,17.6564
06/02/2019,US Dollar,17.5567,17.6567
05/02/2019,US Dollar,17.5703,17.6703
04/02/2019,US Dollar,17.6214,17.7197
03/02/2019,US Dollar,17.6158,17.7151
31/01/2019,US Dollar,17.6050,17.7044
30/01/2019,US Dollar,17.5831,17.6831
29/01/2019,US Dollar,17.5808,17.6808
28/01/2019,US Dollar,17.5789,17.6786
27/01/2019,US Dollar,17.6508,17.7508
23/01/2019,US Dollar,17.8650,17.9544
22/01/2019,US Dollar,17.8753,17.9561
21/01/2019,US Dollar,17.8758,17.9564
20/01/2019,US Dollar,17.8760,17.9561
17/01/2019,US Dollar,17.8763,17.9561
16/01/2019,US Dollar,17.8747,17.9561
15/01/2019,US Dollar,17.8749,17.9561
14/01/2019,US Dollar,17.8724,17.9561
13/01/2019,US Dollar,17.8738,17.9564
10/01/2019,US Dollar,17.8736,17.9572
09/01/2019,US Dollar,17.8726,17.9567
08/01/2019,US Dollar,17.8711,17.9558
06/01/2019,US Dollar,17.8717,17.9564
03/01/2019,US Dollar,17.8722,17.9558
02/01/2019,US Dollar,17.8708,17.9564
31/12/2018,US Dollar,17.8693,17.9559
30/12/2018,US Dollar,17.8689,17.9564
27/12/2018,US Dollar,17.8688,17.9556
26/12/2018,US Dollar,17.8651,17.9558
25/12/2018,US Dollar,17.8651,17.9558
24/12/2018,US Dollar,17.8651,17.9558
23/12/2018,US Dollar,17.8654,17.9558
20/12/2018,US Dollar,17.8654,17.9558
19/12/2018,US Dollar,17.8654,17.9558
18/12/2018,US Dollar,17.8652,17.9555
17/12/2018,US Dollar,17.8638,17.9558
16/12/2018,US Dollar,17.8640,17.9558
13/12/2018,US Dollar,17.8643,17.9563
12/12/2018,US Dollar,17.8639,17.9564
11/12/2018,US Dollar,17.8633,17.9558
10/12/2018,US Dollar,17.8633,17.9558
09/12/2018,US Dollar,17.8639,17.9564
06/12/2018,US Dollar,17.8636,17.9564
05/12/2018,US Dollar,17.8633,17.9558
04/12/2018,US Dollar,17.8628,17.9564
03/12/2018,US Dollar,17.8625,17.9558
02/12/2018,US Dollar,17.8628,17.9558
29/11/2018,US Dollar,17.8628,17.9564
28/11/2018,US Dollar,17.8624,17.9564
27/11/2018,US Dollar,17.8629,17.9567
26/11/2018,US Dollar,17.8631,17.9564
25/11/2018,US Dollar,17.8619,17.9558
22/11/2018,US Dollar,17.8624,17.9558
21/11/2018,US Dollar,17.8624,17.9558
19/11/2018,US Dollar,17.8617,17.9558
18/11/2018,US Dollar,17.8615,17.9558
15/11/2018,US Dollar,17.8615,17.9558
14/11/2018,US Dollar,17.8626,17.9561
13/11/2018,US Dollar,17.8613,17.9556
12/11/2018,US Dollar,17.8607,17.9556
11/11/2018,US Dollar,17.8599,17.9556
08/11/2018,US Dollar,17.8599,17.9556
07/11/2018,US Dollar,17.8599,17.9556
06/11/2018,US Dollar,17.8603,17.9556
05/11/2018,US Dollar,17.8603,17.9556
04/11/2018,US Dollar,17.8608,17.9556
01/11/2018,US Dollar,17.8608,17.9556
31/10/2018,US Dollar,17.8611,17.9556
30/10/2018,US Dollar,17.8613,17.9556
29/10/2018,US Dollar,17.8611,17.9556
28/10/2018,US Dollar,17.8601,17.9550
25/10/2018,US Dollar,17.8604,17.9564
24/10/2018,US Dollar,17.8603,17.9553
23/10/2018,US Dollar,17.8601,17.9553
22/10/2018,US Dollar,17.8599,17.9553
21/10/2018,US Dollar,17.8600,17.9553
18/10/2018,US Dollar,17.8601,17.9553
17/10/2018,US Dollar,17.8597,17.9553
16/10/2018,US Dollar,17.8592,17.9556
15/10/2018,US Dollar,17.8582,17.9553
14/10/2018,US Dollar,17.8586,17.9553
11/10/2018,US Dollar,17.8581,17.9553
10/10/2018,US Dollar,17.8583,17.9553
09/10/2018,US Dollar,17.8581,17.9553
08/10/2018,US Dollar,17.8581,17.9553
04/10/2018,US Dollar,17.8579,17.9553
03/10/2018,US Dollar,17.8575,17.9553
02/10/2018,US Dollar,17.8575,17.9553
01/10/2018,US Dollar,17.8572,17.9553
30/09/2018,US Dollar,17.8575,17.9553
27/09/2018,US Dollar,17.8589,17.9561
26/09/2018,US Dollar,17.8575,17.9553
25/09/2018,US Dollar,17.8576,17.9553
24/09/2018,US Dollar,17.8575,17.9553
23/09/2018,US Dollar,17.8572,17.9553
20/09/2018,US Dollar,17.8572,17.9553
19/09/2018,US Dollar,17.8567,17.9547
18/09/2018,US Dollar,17.8567,17.9547
17/09/2018,US Dollar,17.8558,17.9556
16/09/2018,US Dollar,17.8551,17.9547
13/09/2018,US Dollar,17.8548,17.9544
12/09/2018,US Dollar,17.8553,17.9547
10/09/2018,US Dollar,17.8551,17.9547
09/09/2018,US Dollar,17.8548,17.9544
06/09/2018,US Dollar,17.8553,17.9550
05/09/2018,US Dollar,17.8550,17.9542
04/09/2018,US Dollar,17.8539,17.9533
03/09/2018,US Dollar,17.8507,17.9499
02/09/2018,US Dollar,17.8497,17.9496
30/08/2018,US Dollar,17.8492,17.9463
29/08/2018,US Dollar,17.8494,17.9490
28/08/2018,US Dollar,17.8454,17.9447
27/08/2018,US Dollar,17.8410,17.9414
26/08/2018,US Dollar,17.8414,17.9411
19/08/2018,US Dollar,17.8428,17.9422
16/08/2018,US Dollar,17.8436,17.9431
15/08/2018,US Dollar,17.8421,17.9414
14/08/2018,US Dollar,17.8388,17.9383
13/08/2018,US Dollar,17.8325,17.9319
12/08/2018,US Dollar,17.8264,17.9256
09/08/2018,US Dollar,17.8244,17.9242
08/08/2018,US Dollar,17.8239,17.9236
07/08/2018,US Dollar,17.8244,17.9242
06/08/2018,US Dollar,17.8233,17.9233
05/08/2018,US Dollar,17.8228,17.9214
02/08/2018,US Dollar,17.8219,17.9219
01/08/2018,US Dollar,17.8200,17.9200
31/07/2018,US Dollar,17.8192,17.9192
30/07/2018,US Dollar,17.8446,17.9417
29/07/2018,US Dollar,17.8454,17.9453
26/07/2018,US Dollar,17.8454,17.9453
25/07/2018,US Dollar,17.8454,17.9453
24/07/2018,US Dollar,17.8449,17.9447
22/07/2018,US Dollar,17.8451,17.9450
19/07/2018,US Dollar,17.8444,17.9444
18/07/2018,US Dollar,17.8436,17.9436
17/07/2018,US Dollar,17.8436,17.9408
16/07/2018,US Dollar,17.8425,17.9397
15/07/2018,US Dollar,17.8359,17.9331
12/07/2018,US Dollar,17.8433,17.9422
11/07/2018,US Dollar,17.8406,17.9406
10/07/2018,US Dollar,17.8440,17.9433
09/07/2018,US Dollar,17.8392,17.9392
08/07/2018,US Dollar,17.8353,17.9349
05/07/2018,US Dollar,17.8343,17.9343
04/07/2018,US Dollar,17.8324,17.9324
03/07/2018,US Dollar,17.8361,17.9354
02/07/2018,US Dollar,17.8356,17.9354
28/06/2018,US Dollar,17.8348,17.9343
27/06/2018,US Dollar,17.8331,17.9331
26/06/2018,US Dollar,17.8302,17.9302
25/06/2018,US Dollar,17.8310,17.9310
24/06/2018,US Dollar,17.8293,17.9293
21/06/2018,US Dollar,17.8243,17.9224
20/06/2018,US Dollar,17.8149,17.9144
19/06/2018,US Dollar,17.8094,17.9094
14/06/2018,US Dollar,17.8083,17.9080
13/06/2018,US Dollar,17.8013,17.9013
12/06/2018,US Dollar,17.8014,17.9017
11/06/2018,US Dollar,17.8093,17.9093
10/06/2018,US Dollar,17.8112,17.9112
07/06/2018,US Dollar,17.8243,17.9243
06/06/2018,US Dollar,17.8381,17.9381
05/06/2018,US Dollar,17.8503,17.9489
04/06/2018,US Dollar,17.8503,17.9503
03/06/2018,US Dollar,17.8517,17.9517
31/05/2018,US Dollar,17.8572,17.9572
30/05/2018,US Dollar,17.8663,17.9663
29/05/2018,US Dollar,17.8669,17.9663
28/05/2018,US Dollar,17.8681,17.9678
27/05/2018,US Dollar,17.8639,17.9639
24/05/2018,US Dollar,17.8624,17.9615
23/05/2018,US Dollar,17.8619,17.9611
22/05/2018,US Dollar,17.8596,17.9591
21/05/2018,US Dollar,17.8569,17.9566
20/05/2018,US Dollar,17.8523,17.9520
17/05/2018,US Dollar,17.8480,17.9471
16/05/2018,US Dollar,17.8619,17.9603
15/05/2018,US Dollar,17.7820,17.8817
14/05/2018,US Dollar,17.7731,17.8726
13/05/2018,US Dollar,17.7459,17.8456
10/05/2018,US Dollar,17.7314,17.8295
09/05/2018,US Dollar,17.6992,17.7969
08/05/2018,US Dollar,17.6776,17.7768
07/05/2018,US Dollar,17.6421,17.7413
06/05/2018,US Dollar,17.6256,17.7256
03/05/2018,US Dollar,17.6142,17.7142
02/05/2018,US Dollar,17.6089,17.7089
30/04/2018,US Dollar,17.6162,17.7162
29/04/2018,US Dollar,17.6309,17.7309
26/04/2018,US Dollar,17.6506,17.7506
24/04/2018,US Dollar,17.6478,17.7478
23/04/2018,US Dollar,17.6508,17.7508
22/04/2018,US Dollar,17.6486,17.7486
19/04/2018,US Dollar,17.6503,17.7503
18/04/2018,US Dollar,17.6500,17.7481
17/04/2018,US Dollar,17.6474,17.7474
16/04/2018,US Dollar,17.6397,17.7397
15/04/2018,US Dollar,17.6339,17.7339
12/04/2018,US Dollar,17.6331,17.7328
11/04/2018,US Dollar,17.6300,17.7300
10/04/2018,US Dollar,17.6272,17.7272
05/04/2018,US Dollar,17.6281,17.7281
04/04/2018,US Dollar,17.6172,17.7169
03/04/2018,US Dollar,17.6058,17.7058
02/04/2018,US Dollar,17.5971,17.6968
01/04/2018,US Dollar,17.5917,17.6911
29/03/2018,US Dollar,17.5950,17.6944
28/03/2018,US Dollar,17.5933,17.6917
27/03/2018,US Dollar,17.5881,17.6861
26/03/2018,US Dollar,17.5853,17.6831
25/03/2018,US Dollar,17.5853,17.6828
22/03/2018,US Dollar,17.5861,17.6828
21/03/2018,US Dollar,17.5814,17.6786
20/03/2018,US Dollar,17.5739,17.6717
19/03/2018,US Dollar,17.5719,17.6714
18/03/2018,US Dollar,17.5692,17.6689
15/03/2018,US Dollar,17.5715,17.6707
14/03/2018,US Dollar,17.5703,17.6694
13/03/2018,US Dollar,17.5692,17.6678
12/03/2018,US Dollar,17.5681,17.6669
11/03/2018,US Dollar,17.5661,17.6661
08/03/2018,US Dollar,17.5661,17.6661
07/03/2018,US Dollar,17.5669,17.6669
06/03/2018,US Dollar,17.5665,17.6660
05/03/2018,US Dollar,17.5636,17.6622
04/03/2018,US Dollar,17.5744,17.6744
01/03/2018,US Dollar,17.5903,17.6903
28/02/2018,US Dollar,17.5917,17.6917
27/02/2018,US Dollar,17.5944,17.6928
26/02/2018,US Dollar,17.6156,17.7156
25/02/2018,US Dollar,17.6178,17.7178
22/02/2018,US Dollar,17.6374,17.7374
21/02/2018,US Dollar,17.6400,17.7400
20/02/2018,US Dollar,17.6375,17.7361
19/02/2018,US Dollar,17.6350,17.7350
18/02/2018,US Dollar,17.6319,17.7319
15/02/2018,US Dollar,17.6471,17.7471
14/02/2018,US Dollar,17.6476,17.7476
13/02/2018,US Dollar,17.6443,17.7443
12/02/2018,US Dollar,17.6306,17.7306
11/02/2018,US Dollar,17.6185,17.7185
08/02/2018,US Dollar,17.6092,17.7092
07/02/2018,US Dollar,17.6030,17.7030
06/02/2018,US Dollar,17.6042,17.7042
05/02/2018,US Dollar,17.6205,17.7205
04/02/2018,US Dollar,17.6214,17.7214
01/02/2018,US Dollar,17.6236,17.7236
31/01/2018,US Dollar,17.6261,17.7261
30/01/2018,US Dollar,17.6251,17.7251
29/01/2018,US Dollar,17.6278,17.7278
28/01/2018,US Dollar,17.6464,17.7464
24/01/2018,US Dollar,17.6619,17.7617
23/01/2018,US Dollar,17.6610,17.7610
22/01/2018,US Dollar,17.6586,17.7586
21/01/2018,US Dollar,17.6569,17.7569
18/01/2018,US Dollar,17.6567,17.7567
17/01/2018,US Dollar,17.6580,17.7580
16/01/2018,US Dollar,17.6678,17.7678
15/01/2018,US Dollar,17.6651,17.7651
14/01/2018,US Dollar,17.6588,17.7588
11/01/2018,US Dollar,17.6557,17.7557
10/01/2018,US Dollar,17.6483,17.7483
09/01/2018,US Dollar,17.6383,17.7383
08/01/2018,US Dollar,17.6456,17.7456
04/01/2018,US Dollar,17.6600,17.7600
03/01/2018,US Dollar,17.6672,17.7689
02/01/2018,US Dollar,17.6742,17.7742
31/12/2017,US Dollar,17.6808,17.7808
28/12/2017,US Dollar,17.7444,17.8444
27/12/2017,US Dollar,17.7713,17.8713
26/12/2017,US Dollar,17.7721,17.8721
25/12/2017,US Dollar,17.7732,17.8732
24/12/2017,US Dollar,17.7732,17.8732
21/12/2017,US Dollar,17.7729,17.8729
20/12/2017,US Dollar,17.7713,17.8713
19/12/2017,US Dollar,17.7699,17.8699
18/12/2017,US Dollar,17.7662,17.8662
17/12/2017,US Dollar,17.7632,17.8632
14/12/2017,US Dollar,17.7613,17.8613
13/12/2017,US Dollar,17.7603,17.8603
12/12/2017,US Dollar,17.7588,17.8588
11/12/2017,US Dollar,17.7544,17.8544
10/12/2017,US Dollar,17.7591,17.8579
07/12/2017,US Dollar,17.7491,17.8482
06/12/2017,US Dollar,17.7115,17.8100
05/12/2017,US Dollar,17.6834,17.7822
